"ELECTION","TYPE","COUNTY","FIPS","SRPREC_KEY","SRPREC","CITY","N_IN_CITY","N"
"p16","srprec",50,"06099","06099121005","121005","OAKDALE",2031,2031
"p16","srprec",50,"06099","06099121006","121006","OAKDALE",1148,1148
"p16","srprec",50,"06099","06099123001","123001","MODESTO",680,680
"p16","srprec",50,"06099","06099123004","123004","MODESTO",1757,1757
"p16","srprec",50,"06099","06099123005","123005","MODESTO",579,579
"p16","srprec",50,"06099","06099124001","124001","PATTERSON",2478,2478
"p16","srprec",50,"06099","06099124002","124002","PATTERSON",1155,1155
"p16","srprec",50,"06099","06099124003","124003","PATTERSON",1312,1312
"p16","srprec",50,"06099","06099124005","124005","PATTERSON",1468,1468
"p16","srprec",50,"06099","06099124008","124008","PATTERSON",1147,1147
"p16","srprec",50,"06099","06099126001","126001","RIVERBANK",1668,1668
"p16","srprec",50,"06099","06099126003","126003","RIVERBANK",1433,1435
"p16","srprec",50,"06099","06099126004","126004","RIVERBANK",2268,2268
"p16","srprec",50,"06099","06099126006","126006","RIVERBANK",1338,1357
"p16","srprec",50,"06099","06099126010","126010","RIVERBANK",2166,2167
"p16","srprec",50,"06099","06099127001","127001","SALIDA",1652,1660
"p16","srprec",50,"06099","06099127002","127002","SALIDA",1091,1138
"p16","srprec",50,"06099","06099127004","127004","SALIDA",1364,1394
"p16","srprec",50,"06099","06099127007","127007","SALIDA",1300,1300
"p16","srprec",50,"06099","06099128001","128001","TURLOCK",1252,1252
"p16","srprec",50,"06099","06099128003","128003","TURLOCK",737,737
"p16","srprec",50,"06099","06099128004","128004","TURLOCK",1962,1962
"p16","srprec",50,"06099","06099128005","128005","TURLOCK",950,950
"p16","srprec",50,"06099","06099128006","128006","TURLOCK",1708,1708
"p16","srprec",50,"06099","06099128008","128008","TURLOCK",2332,2332
"p16","srprec",50,"06099","06099128012","128012","TURLOCK",2316,2316
"p16","srprec",50,"06099","06099128013","128013","TURLOCK",1655,1655
"p16","srprec",50,"06099","06099128014","128014","TURLOCK",2327,2327
"p16","srprec",50,"06099","06099128015","128015","TURLOCK",2066,2066
"p16","srprec",50,"06099","06099128016","128016","TURLOCK",1865,1865
"p16","srprec",50,"06099","06099128022","128022","TURLOCK",2516,2516
"p16","srprec",50,"06099","06099128025","128025","TURLOCK",1054,1054
"p16","srprec",50,"06099","06099128028","128028","TURLOCK",1030,1030
"p16","srprec",50,"06099","06099128029","128029","TURLOCK",1282,1282
"p16","srprec",50,"06099","06099128030","128030","TURLOCK",711,711
"p16","srprec",50,"06099","06099128038","128038","TURLOCK",1639,1639
"p16","srprec",50,"06099","06099128044","128044","TURLOCK",1742,1742
"p16","srprec",50,"06099","06099129001","129001","WATERFORD",1740,1740
"p16","srprec",50,"06099","06099129002","129002","WATERFORD",1567,1567
"p16","srprec",50,"06099","06099130001","130001","MODESTO",595,672
"p16","srprec",50,"06099","06099130002","130002","CERES",349,484
"p16","srprec",50,"06099","06099131002","131002","WATERFORD",598,598
"p16","srprec",50,"06099","06099131005","131005","HUGHSON",815,1316
"p16","srprec",50,"06099","06099132001","132001","KEYES",1025,1084
"p16","srprec",50,"06099","06099132003","132003","HUGHSON",632,1199
"p16","srprec",50,"06099","06099901001","901001","MODESTO",52,52
"p16","srprec",50,"06099","06099901003","901003","MODESTO",16,16
"p16","srprec",50,"06099","06099902010","902010","NEWMAN",181,184
"p16","srprec",50,"06099","06099902011","902011","MODESTO",63,63
"p16","srprec",50,"06099","06099903011","903011","MODESTO",211,211
"p16","srprec",50,"06099","06099904002","904002","TURLOCK",123,123
"p16","srprec",50,"06099","06099905004","905004","MODESTO",96,189
"p16","srprec",50,"06099","06099906002","906002","MODESTO",152,152
"p16","srprec",50,"06099","06099906008","906008","MODESTO",216,216
"p16","srprec",50,"06099","06099906010","906010","MODESTO",108,108
"p16","srprec",50,"06099","06099906016","906016","HUGHSON",28,28
"p16","srprec",50,"06099","06099907001","907001","MODESTO",29,29
"p16","srprec",50,"06099","06099907002","907002","MODESTO",113,113
"p16","srprec",50,"06099","06099908001","908001","CROWS LANDING",124,174
"p16","srprec",50,"06099","06099908004","908004","CROWS LANDING",150,174
"p16","srprec",50,"06099","06099908007","908007","NEWMAN",143,227
"p16","srprec",50,"06099","06099909006","909006","PATTERSON",98,102
"p16","srprec",50,"06099","06099910003","910003","TURLOCK",154,154
"p16","srprec",50,"06099","06099910006","910006","CERES",171,242
"p16","srprec",50,"06099","06099910018","910018","LA GRANGE",113,194
"p16","srprec",50,"06099","06099912003","912003","MODESTO",164,164
"p16","srprec",50,"06099","06099912006","912006","MODESTO",223,223
"p16","srprec",50,"06099","06099913003","913003","WATERFORD",70,72
"p16","srprec",50,"06099","06099916002","916002","MODESTO",93,93
"p16","srprec",50,"06099","06099917049","917049","MODESTO",1,1
"p16","srprec",50,"06099","06099917161","917161","MODESTO",56,56
"p16","srprec",50,"06099","06099917167","917167","MODESTO",3,3
"p16","srprec",50,"06099","06099917170","917170","MODESTO",72,72
"p16","srprec",50,"06099","06099917196","917196","MODESTO",1,1
"p16","srprec",50,"06099","06099921009","921009","OAKDALE",1,1
"p16","srprec",50,"06099","06099923003","923003","MODESTO",158,158
"p16","srprec",50,"06099","06099923013","923013","MODESTO",171,171
"p16","srprec",50,"06099","06099923020","923020","MODESTO",218,218
"p16","srprec",50,"06099","06099928021","928021","TURLOCK",79,79
"p16","srprec",50,"06099","06099930003","930003","CERES",128,136
"p16","srprec",51,"06101","0610101","01","Live Oak",1856,1856
"p16","srprec",51,"06101","0610102","02","Live Oak",1159,1159
"p16","srprec",51,"06101","0610103","03","Yuba City",1180,1180
"p16","srprec",51,"06101","0610104","04","Yuba City",1540,1540
"p16","srprec",51,"06101","0610105","05","Yuba City",1330,1330
"p16","srprec",51,"06101","0610106","06","Yuba City",567,567
"p16","srprec",51,"06101","0610107","07","Yuba City",639,639
"p16","srprec",51,"06101","0610108","08","Yuba City",713,713
"p16","srprec",51,"06101","0610109","09","Yuba City",810,810
"p16","srprec",51,"06101","0610110","10","Sutter",906,1071
"p16","srprec",51,"06101","0610111","11","Sutter",946,1098
"p16","srprec",51,"06101","0610112","12","Yuba City",412,412
"p16","srprec",51,"06101","0610113","13","Yuba City",1310,1311
"p16","srprec",51,"06101","0610114","14","Yuba City",1218,1218
"p16","srprec",51,"06101","0610115","15","Yuba City",987,987
"p16","srprec",51,"06101","0610116","16","Yuba City",931,931
"p16","srprec",51,"06101","0610117","17","Yuba City",880,880
"p16","srprec",51,"06101","0610118","18","Yuba City",972,972
"p16","srprec",51,"06101","0610119","19","Yuba City",1407,1407
"p16","srprec",51,"06101","0610120","20","Yuba City",1521,1521
"p16","srprec",51,"06101","0610121","21","Yuba City",1644,1644
"p16","srprec",51,"06101","0610122","22","Yuba City",1860,1860
"p16","srprec",51,"06101","0610123","23","Yuba City",268,268
"p16","srprec",51,"06101","0610124","24","Yuba City",633,633
"p16","srprec",51,"06101","0610125","25","Yuba City",1000,1000
"p16","srprec",51,"06101","0610126","26","Yuba City",898,898
"p16","srprec",51,"06101","0610127","27","Yuba City",1484,1484
"p16","srprec",51,"06101","0610128","28","Yuba City",1526,1526
"p16","srprec",51,"06101","0610129","29","Yuba City",1120,1120
"p16","srprec",51,"06101","0610130","30","Yuba City",322,322
"p16","srprec",51,"06101","0610131","31","Pleasant Grove",332,495
"p16","srprec",51,"06101","0610132","32","Rio Oso",469,824
"p16","srprec",51,"06101","0610133","33","Live Oak",737,762
"p16","srprec",51,"06101","0610134","34","Live Oak",436,501
"p16","srprec",51,"06101","0610135","35","Yuba City",459,459
"p16","srprec",51,"06101","0610136","36","Yuba City",126,171
"p16","srprec",51,"06101","0610137","37","Yuba City",395,395
"p16","srprec",51,"06101","0610138","38","Meridian",314,335
"p16","srprec",51,"06101","0610139","39","Yuba City",340,340
"p16","srprec",51,"06101","0610140","40","Yuba City",360,360
"p16","srprec",51,"06101","0610141","41","Yuba City",568,805
"p16","srprec",51,"06101","0610142","42","Yuba City",232,238
"p16","srprec",51,"06101","0610143","43","Yuba City",808,808
"p16","srprec",51,"06101","0610144","44","Yuba City",822,822
"p16","srprec",51,"06101","0610145","45","Yuba City",792,792
"p16","srprec",51,"06101","0610146","46","Yuba City",555,555
"p16","srprec",51,"06101","0610147","47","Yuba City",390,390
"p16","srprec",51,"06101","0610148","48","Yuba City",922,922
"p16","srprec",51,"06101","0610149","49","Yuba City",101,101
"p16","srprec",52,"06103","0610310030","10030","Cottonwood",1328,1403
"p16","srprec",52,"06103","0610310050","10050","Cottonwood",1355,2126
"p16","srprec",52,"06103","0610310130","10130","Red Bluff",1493,1493
"p16","srprec",52,"06103","0610312060","12060","Red Bluff",355,355
"p16","srprec",52,"06103","0610312080","12080","Red Bluff",918,918
"p16","srprec",52,"06103","0610312210","12210","Red Bluff",531,531
"p16","srprec",52,"06103","0610320140","20140","Red Bluff",1028,1028
"p16","srprec",52,"06103","0610320160","20160","Red Bluff",180,289
"p16","srprec",52,"06103","0610320170","20170","Red Bluff",480,480
"p16","srprec",52,"06103","0610320250","20250","Red Bluff",657,657
"p16","srprec",52,"06103","0610320255","20255","Red Bluff",507,507
"p16","srprec",52,"06103","0610322190","22190","Red Bluff",1095,1095
"p16","srprec",52,"06103","0610322230","22230","Red Bluff",1116,1116
"p16","srprec",52,"06103","0610322240","22240","Red Bluff",767,767
"p16","srprec",52,"06103","0610330010","30010","Red Bluff",490,495
"p16","srprec",52,"06103","0610330015","30015","Red Bluff",102,102
"p16","srprec",52,"06103","0610330120","30120","Cottonwood",1510,1532
"p16","srprec",52,"06103","0610330260","30260","Red Bluff",1097,1097
"p16","srprec",52,"06103","0610330270","30270","Red Bluff",640,640
"p16","srprec",52,"06103","0610330280","30280","Red Bluff",1004,1004
"p16","srprec",52,"06103","0610330300","30300","Red Bluff",496,613
"p16","srprec",52,"06103","0610330320","30320","Manton",193,193
"p16","srprec",52,"06103","0610330330","30330","Mineral",74,97
"p16","srprec",52,"06103","0610330340","30340","Paynes Creek",170,215
"p16","srprec",52,"06103","0610332350","32350","Red Bluff",514,514
"p16","srprec",52,"06103","0610340180","40180","Red Bluff",151,151
"p16","srprec",52,"06103","0610340360","40360","Corning",1018,1043
"p16","srprec",52,"06103","0610340365","40365","Orland",17,23
"p16","srprec",52,"06103","0610340420","40420","Gerber",686,694
"p16","srprec",52,"06103","0610340430","40430","Flournoy",86,142
"p16","srprec",52,"06103","0610340480","40480","Paskenta",95,99
"p16","srprec",52,"06103","0610340485","40485","Corning",719,730
"p16","srprec",52,"06103","0610340490","40490","Corning",585,585
"p16","srprec",52,"06103","0610340620","40620","Gerber",124,126
"p16","srprec",52,"06103","0610341380","41380","Corning",879,879
"p16","srprec",52,"06103","0610341400","41400","Corning",754,754
"p16","srprec",52,"06103","0610350370","50370","Orland",242,246
"p16","srprec",52,"06103","0610350450","50450","Corning",135,155
"p16","srprec",52,"06103","0610350455","50455","Orland",32,32
"p16","srprec",52,"06103","0610350530","50530","Gerber",444,464
"p16","srprec",52,"06103","0610350560","50560","Los Molinos",1017,1017
"p16","srprec",52,"06103","0610350580","50580","Corning",1246,1246
"p16","srprec",52,"06103","0610350590","50590","Los Molinos",842,877
"p16","srprec",52,"06103","0610350630","50630","Vina",234,307
"p16","srprec",52,"06103","0610351510","51510","Corning",980,980
"p16","srprec",52,"06103","0610353610","53610","Tehama",193,193
"p16","srprec",53,"06105","06105101","101","COFFEE CREEK",127,129
"p16","srprec",53,"06105","06105111","111","TRINITY CENTER",192,209
"p16","srprec",53,"06105","06105112","112","COVINGTON MILL",62,99
"p16","srprec",53,"06105","06105121","121","LEWISTON",757,758
"p16","srprec",53,"06105","06105123","123","WEAVERVILLE",333,339
"p16","srprec",53,"06105","06105211","211","WEAVERVILLE",981,981
"p16","srprec",53,"06105","06105217","217","WEAVERVILLE",531,531
"p16","srprec",53,"06105","06105301","301","DOUGLAS CITY",591,649
"p16","srprec",53,"06105","06105302","302","DOUGLAS CITY",26,26
"p16","srprec",53,"06105","06105311","311","HAYFORK",701,705
"p16","srprec",53,"06105","06105321","321","WILDWOOD",32,34
"p16","srprec",53,"06105","06105331","331","WEAVERVILLE",63,88
"p16","srprec",53,"06105","06105401","401","JUNCTION CITY",470,473
"p16","srprec",53,"06105","06105411","411","BIG BAR",80,134
"p16","srprec",53,"06105","06105421","421","BURNT RANCH",144,144
"p16","srprec",53,"06105","06105431","431","HAWKINS BAR",126,177
"p16","srprec",53,"06105","06105442","442","WEAVERVILLE",339,339
"p16","srprec",53,"06105","06105451","451","SALYER",209,210
"p16","srprec",53,"06105","06105501","501","HAYFORK",623,627
"p16","srprec",53,"06105","06105511","511","FOREST GLEN",9,10
"p16","srprec",53,"06105","06105521","521","HAYFORK",60,129
"p16","srprec",53,"06105","06105531","531","MAD RIVER",173,174
"p16","srprec",53,"06105","06105541","541","RUTH",93,142
"p16","srprec",53,"06105","06105551","551","ZENIA",55,105
"p16","srprec",53,"06105","06105581","581","HYAMPOM",162,165
"p16","srprec",54,"06107","06107102004","102004","Exeter",956,956
"p16","srprec",54,"06107","06107102801","102801","Exeter",2922,2943
"p16","srprec",54,"06107","06107103003","103003","Lindsay",657,657
"p16","srprec",54,"06107","06107103801","103801","Lindsay",1725,1726
"p16","srprec",54,"06107","06107106002","106002","Visalia",1265,1265
"p16","srprec",54,"06107","06107106003","106003","Visalia",1560,1560
"p16","srprec",54,"06107","06107106006","106006","Visalia",1271,1271
"p16","srprec",54,"06107","06107106007","106007","Visalia",1225,1225
"p16","srprec",54,"06107","06107106010","106010","Visalia",1466,1466
"p16","srprec",54,"06107","06107106801","106801","Visalia",1151,1151
"p16","srprec",54,"06107","06107106901","106901","Visalia",1198,1203
"p16","srprec",54,"06107","06107106903","106903","Visalia",935,935
"p16","srprec",54,"06107","06107106907","106907","Visalia",1045,1045
"p16","srprec",54,"06107","06107106910","106910","Visalia",739,739
"p16","srprec",54,"06107","06107108005","108005","Farmersville",1895,1895
"p16","srprec",54,"06107","06107108801","108801","Farmersville",560,560
"p16","srprec",54,"06107","06107199307","199307","Three Rivers",1190,1200
"p16","srprec",54,"06107","06107199801","199801","Lindsay",971,1641
"p16","srprec",54,"06107","06107199802","199802","Exeter",1145,2223
"p16","srprec",54,"06107","06107199803","199803","Tulare",173,333
"p16","srprec",54,"06107","06107199804","199804","Three Rivers",241,297
"p16","srprec",54,"06107","06107199805","199805","Exeter",400,431
"p16","srprec",54,"06107","06107199807","199807","Strathmore",1074,1976
"p16","srprec",54,"06107","06107199808","199808","Exeter",663,924
"p16","srprec",54,"06107","06107199809","199809","Porterville",6,6
"p16","srprec",54,"06107","06107205105","205105","Tulare",881,881
"p16","srprec",54,"06107","06107205106","205106","Tulare",951,951
"p16","srprec",54,"06107","06107205113","205113","Tulare",915,915
"p16","srprec",54,"06107","06107205201","205201","Tulare",1042,1044
"p16","srprec",54,"06107","06107205214","205214","Tulare",711,711
"p16","srprec",54,"06107","06107205302","205302","Tulare",1463,1463
"p16","srprec",54,"06107","06107205311","205311","Tulare",1640,1640
"p16","srprec",54,"06107","06107205322","205322","Tulare",603,603
"p16","srprec",54,"06107","06107205401","205401","Tulare",1255,1255
"p16","srprec",54,"06107","06107205404","205404","Tulare",733,733
"p16","srprec",54,"06107","06107205406","205406","Tulare",1276,1276
"p16","srprec",54,"06107","06107205418","205418","Tulare",1133,1133
"p16","srprec",54,"06107","06107205432","205432","Tulare",382,382
"p16","srprec",54,"06107","06107205503","205503","Tulare",906,906
"p16","srprec",54,"06107","06107205506","205506","Tulare",1127,1127
"p16","srprec",54,"06107","06107205801","205801","Tulare",2359,2360
"p16","srprec",54,"06107","06107205802","205802","Tulare",2590,2590
"p16","srprec",54,"06107","06107299701","299701","Tipton",388,388
"p16","srprec",54,"06107","06107299748","299748","Earlimart",813,815
"p16","srprec",54,"06107","06107299801","299801","Tulare",2604,2719
"p16","srprec",54,"06107","06107299802","299802","Pixley",943,2167
"p16","srprec",54,"06107","06107299803","299803","Porterville",4,4
"p16","srprec",54,"06107","06107306001","306001","Visalia",340,340
"p16","srprec",54,"06107","06107306002","306002","Visalia",1243,1243
"p16","srprec",54,"06107","06107306003","306003","Visalia",1333,1333
"p16","srprec",54,"06107","06107306006","306006","Visalia",930,930
